,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,Unnamed: 0,whole_tweet,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url,jpg_url,predicted_breed
631,743253157753532416,2016-06-16 01:25:36 +0000,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo",10,10,Kilo,1034,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",4472,1307,7437160,10,Twitter for iPhone,Original tweet,https://t.co/gSmp31Zrsx,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,malamute
634,742423170473463808,2016-06-13 18:27:32 +0000,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand,12,10,Bell,1040,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,10386,4083,7437160,10,Twitter for iPhone,Original tweet,https://t.co/BXIuvkQO9b,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug
635,742385895052087300,2016-06-13 15:59:24 +0000,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil,11,10,Phil,1041,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,7167,2141,7437160,10,Twitter for iPhone,Original tweet,https://t.co/ULdPY6CLpq,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,cardigan
638,741438259667034112,2016-06-11 01:13:51 +0000,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup,9,10,Tucker,1046,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,3873,896,7437159,10,Twitter for iPhone,Original tweet,https://t.co/pXU77HPbJ5,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,chesapeake bay retriever
639,741303864243200000,2016-06-10 16:19:48 +0000,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af,12,10,Theodore,1047,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,9251,3482,7437159,10,Twitter for iPhone,Original tweet,https://t.co/O4iw9NlLaQ,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,chihuahua
641,740995100998766593,2016-06-09 19:52:53 +0000,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10,10,10,Leo,1050,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,6746,2978,7437160,10,Twitter for iPhone,Original tweet,https://t.co/nt2x3fHaRJ,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute
645,740359016048689152,2016-06-08 01:45:19 +0000,This is Chase. He's in a predicament. 9/10 help is on the way buddy,9,10,Chase,1056,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,3479,917,7437160,10,Twitter for iPhone,Original tweet,https://t.co/0HmBk5sSbW,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,golden retriever
647,739979191639244800,2016-06-07 00:36:02 +0000,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10,12,10,Nollie,1058,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,21036,6364,7437160,10,Twitter for iPhone,Original tweet,https://t.co/7AKdkCOlMf,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,irish water spaniel
649,739844404073074688,2016-06-06 15:40:26 +0000,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well,12,10,Simba,1060,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,3997,916,7437160,10,Twitter for iPhone,Original tweet,https://t.co/4qiuC0lXq5,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy poodle
652,739485634323156992,2016-06-05 15:54:48 +0000,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle,6,10,Kyle,1064,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,7586,3163,7437160,10,Twitter for iPhone,Original tweet,https://t.co/rRULp7XFnO,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,walker hound
655,738537504001953792,2016-06-03 01:07:16 +0000,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo,11,10,Bayley,1069,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,5368,1676,7437160,10,Twitter for iPhone,Original tweet,https://t.co/AxSiqAKEKu,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow
658,738166403467907072,2016-06-02 00:32:39 +0000,This is Axel. He's a professional leaf catcher. 12/10 gifted af,12,10,Axel,1072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,9278,3659,7437160,10,Twitter for iPhone,Original tweet,https://t.co/P8bgOMMTRs,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond
659,738156290900254721,2016-06-01 23:52:28 +0000,This is Storkson. He's wet and sad. 10/10 cheer up pup,10,10,Storkson,1073,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,2674,705,7437160,10,Twitter for iPhone,Original tweet,https://t.co/nrzvzPuTvC,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug
660,737826014890496000,2016-06-01 02:00:04 +0000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy,10,10,Remy,1074,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,5552,1892,7437160,10,Twitter for iPhone,Original tweet,https://t.co/EZx0YjPjPK,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla
661,737800304142471168,2016-06-01 00:17:54 +0000,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af,10,10,Bella,1075,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10518,3716,7437160,10,Twitter for iPhone,Original tweet,https://t.co/KxkOgq80Xj,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute
664,736736130620620800,2016-05-29 01:49:16 +0000,This is Chadrick. He's gnarly af 13/10,13,10,Chadrick,1080,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,4549,1864,7437160,10,Twitter for iPhone,Original tweet,https://t.co/447tyBN0mW,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke
667,735991953473572864,2016-05-27 00:32:10 +0000,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well,11,10,Maxaroni,1085,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,3792,1231,7437160,10,Twitter for iPhone,Original tweet,https://t.co/A216OjIdca,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker spaniel
669,735635087207878657,2016-05-26 00:54:06 +0000,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly,11,10,Dakota,1087,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,6510,2526,7437160,10,Twitter for iPhone,Original tweet,https://t.co/IvFSlNXpgj,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug
670,735256018284875776,2016-05-24 23:47:49 +0000,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo,8,10,Kellogg,1089,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,3516,950,7437160,10,Twitter for iPhone,Original tweet,https://t.co/MRYv7nDPyS,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire bullterrier
672,734912297295085568,2016-05-24 01:02:00 +0000,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop,10,10,Jax,1091,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,2880,552,7437160,10,Twitter for iPhone,Original tweet,https://t.co/9MGouPwQmK,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,maltese dog
674,734776360183431168,2016-05-23 16:01:50 +0000,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into,11,10,Livvie,1093,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,2643,583,7437160,10,Twitter for iPhone,Original tweet,https://t.co/qw07vhVHuO,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,siberian husky
675,733828123016450049,2016-05-21 01:13:53 +0000,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af,10,10,Terry,1095,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,3789,832,7437160,10,Twitter for iPhone,Original tweet,https://t.co/RFToQQI8fJ,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle
676,733822306246479872,2016-05-21 00:50:46 +0000,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently,10,10,Moose,1096,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,3860,1080,7437160,10,Twitter for iPhone,Original tweet,https://t.co/mVfqRdppTL,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa
678,733460102733135873,2016-05-20 00:51:30 +0000,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic,11,10,Hermione,1098,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,4429,1370,7437160,10,Twitter for iPhone,Original tweet,https://t.co/0b41Q4DKCA,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow
680,732726085725589504,2016-05-18 00:14:46 +0000,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug,11,10,Aldrick,1101,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,3712,949,7437159,10,Twitter for iPhone,Original tweet,https://t.co/QwiCVLPMNL,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,pomeranian
682,732005617171337216,2016-05-16 00:31:53 +0000,This is Larry. He has no self control. Tongue still nifty af tho 11/10,11,10,Larry,1104,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,15727,5850,7437159,10,Twitter for iPhone,Original tweet,https://t.co/ghyT4Ubk1r,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter
683,731285275100512256,2016-05-14 00:49:30 +0000,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately,12,10,Solomon,1105,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,3666,1055,7437159,10,Twitter for iPhone,Original tweet,https://t.co/5phLAnGPTP,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke
684,730573383004487680,2016-05-12 01:40:42 +0000,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper,10,10,Rooney,1108,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,5172,2308,7437159,10,Twitter for iPhone,Original tweet,https://t.co/CnUl2uDBBV,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier
685,730427201120833536,2016-05-11 15:59:50 +0000,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here?,11,10,Crystal,1109,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,3641,1113,7437159,10,Twitter for iPhone,Original tweet,https://t.co/WyqNFvEulG,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog
686,730211855403241472,2016-05-11 01:44:07 +0000,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her,11,10,Ziva,1110,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,4022,1134,7437159,10,Twitter for iPhone,Original tweet,https://t.co/K7pthJXjWE,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug
687,729823566028484608,2016-05-10 00:01:12 +0000,This is Stefan. He's a downright remarkable pup. 13/10,13,10,Stefan,1114,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,4192,1327,7437159,10,Twitter for iPhone,Original tweet,https://t.co/Ebjt6Y4fMh,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie
689,728986383096946689,2016-05-07 16:34:32 +0000,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10",11,10,Puff,1117,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",3327,879,7437159,10,Twitter for iPhone,Original tweet,https://t.co/kiuXRXcg4B,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,maltese dog
691,728751179681943552,2016-05-07 00:59:55 +0000,This is Flurpson. He can't believe it's not butter. 10/10,10,10,Flurpson,1119,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,2920,726,7437159,10,Twitter for iPhone,Original tweet,https://t.co/XD3ort1PsE,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard
692,728387165835677696,2016-05-06 00:53:27 +0000,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10",12,10,Enchilada,1122,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",3855,1026,7437159,10,Twitter for iPhone,Original tweet,https://t.co/SiaiTWgsfP,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie
693,728046963732717569,2016-05-05 02:21:37 +0000,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical,11,10,Raymond,1123,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,4528,1259,7437159,10,Twitter for iPhone,Original tweet,https://t.co/9aMxSbOaAZ,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,newfoundland
695,728015554473250816,2016-05-05 00:16:48 +0000,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af,11,10,Rueben,1125,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,4306,1170,7437159,10,Twitter for iPhone,Original tweet,https://t.co/Z167HgtnBi,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel
696,727685679342333952,2016-05-04 02:26:00 +0000,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in,12,10,Cilantro,1126,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,3093,685,7437159,10,Twitter for iPhone,Original tweet,https://t.co/yJ26LNuyj5,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie
700,727175381690781696,2016-05-02 16:38:15 +0000,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already,10,10,Karll,1131,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,4071,1471,7438154,10,Twitter for iPhone,Original tweet,https://t.co/vXLkvyNQHp,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated retriever
701,726887082820554753,2016-05-01 21:32:40 +0000,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10,10,10,Blitz,1134,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,4028,1609,7437159,10,Twitter for iPhone,Original tweet,https://t.co/2AVcJ2BZsy,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated wheaten terrier
702,726828223124897792,2016-05-01 17:38:46 +0000,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress,12,10,Bloop,1135,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,3730,1079,7437159,10,Twitter for iPhone,Original tweet,https://t.co/DWNrPPXgHA,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher
704,725842289046749185,2016-04-29 00:21:01 +0000,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10,12,10,Colby,1137,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,7412,2835,7437159,10,Twitter for iPhone,Original tweet,https://t.co/vtVHtKFtBH,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle
706,725729321944506368,2016-04-28 16:52:08 +0000,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet,12,10,Lola,1139,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,5451,1903,7437159,10,Twitter for iPhone,Original tweet,https://t.co/adQt5a6TZU,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer
707,724983749226668032,2016-04-26 15:29:30 +0000,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you,12,10,Fred,1141,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,3891,1391,7437160,10,Twitter for iPhone,Original tweet,https://t.co/qFqLtudIiD,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever
709,724405726123311104,2016-04-25 01:12:38 +0000,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper,10,10,Ashleigh,1143,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,5572,1761,7437160,10,Twitter for iPhone,Original tweet,https://t.co/nRUaKWnJfH,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever
